,tad,lambdan,p-value,n,max.lambdan
440,chr13:108870000-109550000,-0.571428571,0.567709166,14,1.806874478
542,chr14:71560000-72210000,-0.571428571,0.567709166,14,2.223597078
1197,chr20:37870000-38520000,-0.571428571,0.567709166,14,1.70950554
1297,chr22:43600000-44300000,-0.571428571,0.567709166,14,1.74161848
1507,chr2:190510000-191180000,-0.571428571,0.567709166,14,1.670998337
1566,chr2:118960000-119610000,-0.571428571,0.567709166,14,1.677658958
2020,chr5:172120000-172760000,-0.571428571,0.567709166,14,1.813481663
2467,chr8:113750000-114440000,-0.571428571,0.567709166,14,1.652731662
48,chr10:67160000-67840000,-0.571428571,0.567709166,14,1.618104635
98,chr10:71190000-71820000,-0.571428571,0.567709166,14,1.983233066
333,chr12:67720000-68370000,-0.571428571,0.567709166,14,2.087838996
430,chr13:48650000-49350000,-0.571428571,0.567709166,14,1.941993672
445,chr13:30040000-30680000,-0.571428571,0.567709166,14,1.868836967
488,chr14:76480000-77120000,-0.571428571,0.567709166,14,1.928733992
512,chr14:69590000-70230000,-0.571428571,0.567709166,14,1.916281289
523,chr14:37680000-38340000,-0.571428571,0.567709166,14,1.872107695
536,chr14:36330000-36960000,-0.571428571,0.567709166,14,1.843940286
729,chr16:85120000-85790000,-0.571428571,0.567709166,14,1.779337323
780,chr17:55190000-55830000,-0.571428571,0.567709166,14,1.953033672
798,chr17:72940000-73590000,-0.571428571,0.567709166,14,1.992303826
948,chr1:4000000-4670000,-0.571428571,0.567709166,14,1.888512454
1026,chr1:155160000-155810000,-0.571428571,0.567709166,14,1.825398522
1068,chr1:65520000-66200000,-0.571428571,0.567709166,14,1.908167429
1216,chr20:16790000-17420000,-0.571428571,0.567709166,14,1.837219665
1287,chr22:33650000-34320000,-0.571428571,0.567709166,14,1.832824509
1348,chrX:83280000-83940000,-0.571428571,0.567709166,14,1.784644524
1584,chr2:30940000-31590000,-0.571428571,0.567709166,14,1.904743232
1712,chr3:168760000-169450000,-0.571428571,0.567709166,14,1.721457509
1756,chr3:16630000-17280000,-0.571428571,0.567709166,14,1.758004809
2056,chr5:42110000-42800000,-0.571428571,0.567709166,14,1.785347726
2063,chr5:137910000-138600000,-0.571428571,0.567709166,14,1.863168105
2066,chr5:36720000-37370000,-0.571428571,0.567709166,14,2.000046756
2412,chr7:155600000-156260000,-0.571428571,0.567709166,14,1.730501378
2413,chr7:103130000-103790000,-0.571428571,0.567709166,14,1.709455434
2430,chr7:69630000-70260000,-0.571428571,0.567709166,14,1.779519182
2504,chr8:28530000-29170000,-0.571428571,0.567709166,14,1.715957392
2664,chr9:90540000-91190000,-0.571428571,0.567709166,14,1.869772946
2683,chr9:7560000-8230000,-0.571428571,0.567709166,14,1.809036505
2,chr10:127610000-128300000,-0.571428571,0.567709166,14,1.803739065
13,chr10:14530000-15200000,-0.571428571,0.567709166,14,2.059806659
105,chr10:126710000-127370000,-0.571428571,0.567709166,14,1.812796783
212,chr11:27720000-28400000,-0.571428571,0.567709166,14,2.442128448
213,chr11:18120000-18790000,-0.571428571,0.567709166,14,1.937054978
265,chr12:109600000-110280000,-0.571428571,0.567709166,14,1.668270818
298,chr12:54150000-54850000,-0.571428571,0.567709166,14,2.433832467
332,chr12:99420000-100100000,-0.571428571,0.567709166,14,1.735566426
621,chr15:40070000-40720000,-0.571428571,0.567709166,14,2.150541684
633,chr15:59990000-60610000,-0.571428571,0.567709166,14,1.716447027
642,chr15:36040000-36680000,-0.571428571,0.567709166,14,1.713737059
653,chr16:87990000-88630000,-0.571428571,0.567709166,14,1.761285175
727,chr16:4480000-5140000,-0.571428571,0.567709166,14,1.863978738
746,chr17:19140000-19790000,-0.571428571,0.567709166,14,1.719520825
792,chr17:68760000-69420000,-0.571428571,0.567709166,14,1.846666349
819,chr17:36900000-37590000,-0.571428571,0.567709166,14,1.977614352
869,chr18:11640000-12280000,-0.571428571,0.567709166,14,1.852877126
886,chr18:7760000-8410000,-0.571428571,0.567709166,14,1.715406832
934,chr19:56920000-57600000,-0.571428571,0.567709166,14,1.76397087
937,chr19:33910000-34600000,-0.571428571,0.567709166,14,1.874158176
969,chr1:180460000-181140000,-0.571428571,0.567709166,14,1.913496532
1201,chr20:42060000-42730000,-0.571428571,0.567709166,14,1.849785603
1292,chr22:38400000-39080000,-0.571428571,0.567709166,14,1.640576823
1311,chrX:150950000-151650000,-0.571428571,0.567709166,14,1.755474671
1340,chrX:26660000-27340000,-0.571428571,0.567709166,14,1.730040682
1353,chrX:103590000-104230000,-0.571428571,0.567709166,14,1.878649589
1371,chrX:130120000-130790000,-0.571428571,0.567709166,14,1.788797464
1437,chr2:225210000-225890000,-0.571428571,0.567709166,14,2.30704687
1471,chr2:222870000-223510000,-0.571428571,0.567709166,14,1.818049828
1592,chr2:61400000-62100000,-0.571428571,0.567709166,14,2.09967141
1699,chr3:149590000-150230000,-0.571428571,0.567709166,14,1.811953238
1879,chr4:91300000-91970000,-0.571428571,0.567709166,14,1.677534625
1894,chr4:109600000-110280000,-0.571428571,0.567709166,14,1.717068366
1926,chr4:123990000-124610000,-0.571428571,0.567709166,14,1.711329
2037,chr5:43710000-44380000,-0.571428571,0.567709166,14,1.837569301
2058,chr5:64100000-64800000,-0.571428571,0.567709166,14,2.10675181
2076,chr5:126860000-127530000,-0.571428571,0.567709166,14,2.080782276
2100,chr5:77600000-78270000,-0.571428571,0.567709166,14,1.844801527
2206,chr6:121710000-122380000,-0.571428571,0.567709166,14,1.804017245
2349,chr7:31780000-32440000,-0.571428571,0.567709166,14,1.591064356
2357,chr7:127290000-127950000,-0.571428571,0.567709166,14,2.084204527
2360,chr7:17710000-18380000,-0.571428571,0.567709166,14,1.768226398
2403,chr7:104560000-105220000,-0.571428571,0.567709166,14,2.092949242
2410,chr7:46460000-47140000,-0.571428571,0.567709166,14,1.925171024
2526,chr8:106900000-107600000,-0.571428571,0.567709166,14,1.782468574
2530,chr8:23600000-24290000,-0.571428571,0.567709166,14,1.93866027
2565,chr8:133840000-134470000,-0.571428571,0.567709166,14,1.798097038
2667,chr9:111610000-112280000,-0.571428571,0.567709166,14,2.139024628
500,chr14:30010000-30700000,-0.571428571,0.567709166,14,1.85571728
570,chr15:21880000-22580000,-0.571428571,0.567709166,14,2.128140664
626,chr15:92630000-93290000,-0.571428571,0.567709166,14,1.727864258
664,chr16:70160000-70810000,-0.571428571,0.567709166,14,1.881781197
728,chr16:48710000-49370000,-0.571428571,0.567709166,14,1.780041915
1028,chr1:196720000-197370000,-0.571428571,0.567709166,14,2.060667159
1135,chr1:64070000-64720000,-0.571428571,0.567709166,14,2.043420369
1137,chr1:229790000-230450000,-0.571428571,0.567709166,14,1.757950211
1138,chr1:221640000-222260000,-0.571428571,0.567709166,14,1.907509989
1223,chr20:43750000-44410000,-0.571428571,0.567709166,14,1.6456413
1227,chr20:22670000-23320000,-0.571428571,0.567709166,14,1.992338795
1305,chrX:350000-1040000,-0.571428571,0.567709166,14,1.820302383
1366,chrX:108710000-109380000,-0.571428571,0.567709166,14,1.661081909
1446,chr2:231690000-232330000,-0.571428571,0.567709166,14,1.756876792
1469,chr2:232710000-233390000,-0.571428571,0.567709166,14,1.910420094
1499,chr2:228920000-229570000,-0.571428571,0.567709166,14,1.711128801
1502,chr2:79480000-80140000,-0.571428571,0.567709166,14,1.756543974
1944,chr4:77330000-77960000,-0.571428571,0.567709166,14,1.626938352
1991,chr5:176980000-177620000,-0.571428571,0.567709166,14,1.981383417
2004,chr5:140120000-140780000,-0.571428571,0.567709166,14,2.079976772
2044,chr5:111510000-112170000,-0.571428571,0.567709166,14,1.861540743
2095,chr5:170110000-170760000,-0.571428571,0.567709166,14,1.830078852
2178,chr6:24480000-25120000,-0.571428571,0.567709166,14,1.772514606
2223,chr6:161120000-161800000,-0.571428571,0.567709166,14,2.183285149
2263,chr6:27130000-27760000,-0.571428571,0.567709166,14,2.134988925
2283,chr6:139690000-140310000,-0.571428571,0.567709166,14,1.753635584
2453,chr8:58880000-59530000,-0.571428571,0.567709166,14,1.691116577
2510,chr8:12890000-13540000,-0.571428571,0.567709166,14,1.562469569
2562,chr8:42250000-42920000,-0.571428571,0.567709166,14,1.950523504
122,chr11:96440000-97070000,-0.571428571,0.567709166,14,1.851737475
177,chr11:71500000-72170000,-0.571428571,0.567709166,14,1.74919199
193,chr11:29440000-30100000,-0.571428571,0.567709166,14,1.928595956
195,chr11:107880000-108540000,-0.571428571,0.567709166,14,2.080043838
214,chr11:126300000-126990000,-0.571428571,0.567709166,14,1.662076859
312,chr12:31810000-32480000,-0.571428571,0.567709166,14,1.859359645
369,chr12:126550000-127220000,-0.571428571,0.567709166,14,1.803172956
432,chr13:97660000-98310000,-0.571428571,0.567709166,14,2.017192884
433,chr13:89080000-89720000,-0.571428571,0.567709166,14,1.87015589
516,chr14:105340000-105970000,-0.571428571,0.567709166,14,1.859053289
549,chr14:61090000-61720000,-0.571428571,0.567709166,14,1.987878621
624,chr15:42960000-43610000,-0.571428571,0.567709166,14,1.941868349
799,chr17:28420000-29070000,-0.571428571,0.567709166,14,1.652087022
989,chr1:152600000-153260000,-0.571428571,0.567709166,14,1.808500666
1031,chr1:102180000-102850000,-0.571428571,0.567709166,14,1.778168393
1058,chr1:161750000-162450000,-0.571428571,0.567709166,14,2.292029068
1132,chr1:240990000-241640000,-0.571428571,0.567709166,14,1.681259916
1261,chr21:36100000-36780000,-0.571428571,0.567709166,14,2.058822451
1272,chr22:32910000-33600000,-0.571428571,0.567709166,14,2.136295325
1322,chrX:102750000-103420000,-0.571428571,0.567709166,14,1.669018094
1376,chrX:46280000-46950000,-0.571428571,0.567709166,14,1.720125809
1570,chr2:214120000-214800000,-0.571428571,0.567709166,14,1.89721646
1579,chr2:215510000-216170000,-0.571428571,0.567709166,14,1.803627053
1582,chr2:120440000-121070000,-0.571428571,0.567709166,14,2.059028349
1735,chr3:167920000-168570000,-0.571428571,0.567709166,14,1.826201532
1747,chr3:94790000-95450000,-0.571428571,0.567709166,14,1.724399543
1752,chr3:193370000-194040000,-0.571428571,0.567709166,14,2.113958882
1761,chr3:81530000-82190000,-0.571428571,0.567709166,14,1.831584378
2032,chr5:102920000-103560000,-0.571428571,0.567709166,14,1.767448917
2062,chr5:148710000-149390000,-0.571428571,0.567709166,14,2.16392095
2084,chr5:107040000-107690000,-0.571428571,0.567709166,14,1.778817995
2153,chr6:100510000-101160000,-0.571428571,0.567709166,14,1.710596194
2209,chr6:79570000-80250000,-0.571428571,0.567709166,14,2.129648748
2234,chr6:154970000-155610000,-0.571428571,0.567709166,14,1.651275475
2240,chr6:147790000-148440000,-0.571428571,0.567709166,14,1.714953443
2344,chr7:22560000-23210000,-0.571428571,0.567709166,14,1.983863603
2375,chr7:25240000-25870000,-0.571428571,0.567709166,14,1.826779897
2380,chr7:90790000-91430000,-0.571428571,0.567709166,14,2.041324712
2382,chr7:37250000-37910000,-0.571428571,0.567709166,14,1.703845708
2623,chr9:32340000-32980000,-0.571428571,0.567709166,14,1.757358916
141,chr11:60530000-61190000,-0.571428571,0.567709166,14,1.842563463
206,chr11:93570000-94240000,-0.571428571,0.567709166,14,1.626816791
448,chr13:71820000-72470000,-0.571428571,0.567709166,14,1.808732349
449,chr13:40630000-41270000,-0.571428571,0.567709166,14,1.908920058
674,chr16:19910000-20580000,-0.571428571,0.567709166,14,1.870046301
884,chr18:35940000-36570000,-0.571428571,0.567709166,14,1.926463468
885,chr18:49180000-49820000,-0.571428571,0.567709166,14,1.741186153
926,chr19:46400000-47080000,-0.571428571,0.567709166,14,1.704987333
945,chr19:10990000-11640000,-0.571428571,0.567709166,14,1.671373408
1633,chr3:135840000-136470000,-0.571428571,0.567709166,14,1.658342653
1847,chr4:48300000-48980000,-0.571428571,0.567709166,14,2.067600754
2166,chr6:58140000-58770000,-0.571428571,0.567709166,14,2.184726948
2359,chr7:70480000-71120000,-0.571428571,0.567709166,14,1.746346045
2401,chr7:7620000-8270000,-0.571428571,0.567709166,14,1.842578295
232,chr11:57600000-58280000,-0.571428571,0.567709166,14,1.789286654
611,chr15:68590000-69240000,-0.571428571,0.567709166,14,1.832235703
618,chr15:90830000-91470000,-0.571428571,0.567709166,14,2.005291476
629,chr15:61450000-62110000,-0.571428571,0.567709166,14,1.598252058
1017,chr1:20180000-20830000,-0.571428571,0.567709166,14,1.765378828
1134,chr1:232730000-233390000,-0.571428571,0.567709166,14,1.962637478
1342,chrX:139130000-139800000,-0.571428571,0.567709166,14,1.7453304
1703,chr3:39560000-40220000,-0.571428571,0.567709166,14,1.659143829
1749,chr3:142750000-143430000,-0.571428571,0.567709166,14,1.938549941
1766,chr3:71020000-71700000,-0.571428571,0.567709166,14,2.189094784
1785,chr3:61510000-62170000,-0.571428571,0.567709166,14,1.875938557
1933,chr4:55180000-55820000,-0.571428571,0.567709166,14,1.848926098
2007,chr5:53790000-54440000,-0.571428571,0.567709166,14,1.725784511
2196,chr6:790000-1430000,-0.571428571,0.567709166,14,1.637476662
2371,chr7:80400000-81070000,-0.571428571,0.567709166,14,1.838851993
2390,chr7:124670000-125350000,-0.571428571,0.567709166,14,1.644466069
2669,chr9:95700000-96360000,-0.571428571,0.567709166,14,1.795668302
348,chr12:93160000-93820000,-0.571428571,0.567709166,14,1.921522102
464,chr13:78710000-79390000,-0.571428571,0.567709166,14,1.678225384
499,chr14:20760000-21440000,-0.571428571,0.567709166,14,1.710616124
1049,chr1:83670000-84310000,-0.571428571,0.567709166,14,1.888791115
1574,chr2:223830000-224480000,-0.571428571,0.567709166,14,1.700553674
2628,chr9:123340000-123960000,-0.571428571,0.567709166,14,2.123408127
1862,chr4:186410000-187090000,-0.571428571,0.567709166,14,2.080114595
814,chr17:72200000-72860000,-0.571428571,0.567709166,14,1.886715497
1898,chr4:138940000-139610000,-0.566666667,0.570940672,15,1.89469527
1194,chr20:13090000-13790000,-0.566666667,0.570940672,15,2.141893598
1377,chrX:128690000-129370000,-0.566666667,0.570940672,15,1.963558163
1706,chr3:50700000-51410000,-0.566666667,0.570940672,15,1.629881724
1837,chr4:165670000-166390000,-0.566666667,0.570940672,15,2.041970329
578,chr15:101830000-102510000,-0.566666667,0.570940672,15,2.242545976
847,chr18:43820000-44550000,-0.566666667,0.570940672,15,1.98336857
1789,chr3:59180000-59860000,-0.566666667,0.570940672,15,1.953430301
2179,chr6:137280000-137970000,-0.566666667,0.570940672,15,1.829946984
438,chr13:30700000-31430000,-0.566666667,0.570940672,15,1.728491243
533,chr14:82420000-83120000,-0.566666667,0.570940672,15,1.70227527
571,chr15:22760000-23500000,-0.566666667,0.570940672,15,2.04559166
1109,chr1:27310000-28050000,-0.566666667,0.570940672,15,2.084025435
1973,chr5:141530000-142210000,-0.566666667,0.570940672,15,2.043318815
2184,chr6:165820000-166540000,-0.566666667,0.570940672,15,2.037330807
2680,chr9:113390000-114080000,-0.566666667,0.570940672,15,1.844496605
181,chr11:35580000-36280000,-0.566666667,0.570940672,15,2.290113503
324,chr12:104760000-105490000,-0.566666667,0.570940672,15,2.130508284
371,chr12:130510000-131230000,-0.566666667,0.570940672,15,1.811429048
556,chr14:92530000-93250000,-0.566666667,0.570940672,15,2.035479015
1043,chr1:166810000-167520000,-0.566666667,0.570940672,15,1.946032909
1114,chr1:100220000-100920000,-0.566666667,0.570940672,15,1.851046437
1172,chr20:60750000-61480000,-0.566666667,0.570940672,15,1.966046463
1750,chr3:45750000-46460000,-0.566666667,0.570940672,15,1.869922082
2027,chr5:163990000-164690000,-0.566666667,0.570940672,15,1.864221599
2173,chr6:33400000-34120000,-0.566666667,0.570940672,15,1.924080404
2183,chr6:122980000-123670000,-0.566666667,0.570940672,15,1.943749192
2193,chr6:135820000-136550000,-0.566666667,0.570940672,15,1.984620357
2302,chr7:76250000-76970000,-0.566666667,0.570940672,15,1.909003995
2304,chr7:35660000-36400000,-0.566666667,0.570940672,15,2.251901081
2353,chr7:78900000-79640000,-0.566666667,0.570940672,15,1.722045474
2477,chr8:78450000-79200000,-0.566666667,0.570940672,15,1.895909081
104,chr10:44160000-44880000,-0.566666667,0.570940672,15,1.918746827
201,chr11:33820000-34520000,-0.566666667,0.570940672,15,1.98670859
305,chr12:82030000-82720000,-0.566666667,0.570940672,15,1.88194472
311,chr12:120970000-121680000,-0.566666667,0.570940672,15,2.050576365
422,chr13:91720000-92440000,-0.566666667,0.570940672,15,2.07727121
472,chr13:43740000-44410000,-0.566666667,0.570940672,15,1.711230474
498,chr14:87470000-88170000,-0.566666667,0.570940672,15,1.848946436
501,chr14:38410000-39150000,-0.566666667,0.570940672,15,1.694283639
529,chr14:96000000-96750000,-0.566666667,0.570940672,15,1.936204041
564,chr14:74560000-75280000,-0.566666667,0.570940672,15,1.88946076
623,chr15:44120000-44820000,-0.566666667,0.570940672,15,1.887423339
683,chr16:16940000-17630000,-0.566666667,0.570940672,15,2.153406432
685,chr16:10310000-11020000,-0.566666667,0.570940672,15,1.711686454
919,chr19:45170000-45890000,-0.566666667,0.570940672,15,1.686659175
943,chr19:52770000-53460000,-0.566666667,0.570940672,15,1.889746026
1129,chr1:219140000-219840000,-0.566666667,0.570940672,15,2.088225025
1131,chr1:8940000-9630000,-0.566666667,0.570940672,15,1.83738992
1186,chr20:49570000-50270000,-0.566666667,0.570940672,15,2.111289428
1327,chrX:70190000-70890000,-0.566666667,0.570940672,15,1.903530311
1338,chrX:2830000-3510000,-0.566666667,0.570940672,15,1.928844989
1462,chr2:73950000-74680000,-0.566666667,0.570940672,15,1.824206562
1473,chr2:146630000-147350000,-0.566666667,0.570940672,15,2.00996117
1527,chr2:121100000-121840000,-0.566666667,0.570940672,15,2.054702362
1603,chr2:100150000-100860000,-0.566666667,0.570940672,15,1.8212838
1727,chr3:36010000-36750000,-0.566666667,0.570940672,15,1.872983071
1736,chr3:10390000-11090000,-0.566666667,0.570940672,15,1.704477904
1875,chr4:179510000-180250000,-0.566666667,0.570940672,15,1.851215839
1887,chr4:90110000-90850000,-0.566666667,0.570940672,15,1.829261222
1987,chr5:17600000-18320000,-0.566666667,0.570940672,15,1.856233502
2031,chr5:42940000-43620000,-0.566666667,0.570940672,15,2.098317263
