"","tad","lambdan","power","n","max.lambdan"
"974","chr1:106520000-107720000","2.3551386880256623e-15","0.9999999999999982","25","2.0042197083333466"
"975","chr1:221610000-222620000","-1.88411095042053e-15","0.9999999999999984","21","2.175041922303083"
"976","chr1:231900000-233400000","-6.2803698347351e-15","0.999999999999995","30","1.7726582772815334"
"977","chr1:230750000-231760000","2.9831756714991722e-15","0.9999999999999976","21","1.8289638028860418"
"978","chr1:49390000-50790000","-1.570092458683775e-15","0.9999999999999988","29","1.8050873190079737"
"979","chr1:57290000-58920000","-5.02429586778808e-15","0.999999999999996","34","1.923512505364646"
"980","chr1:57290000-58790000","6.90840681820861e-15","0.9999999999999944","31","1.9464633033663195"
"981","chr1:247860000-248370000","2.0411201962889075e-15","0.9999999999999984","11","1.7195598819021873"
"982","chr1:233490000-234220000","1.25607396694702e-15","0.9999999999999989","16","1.8066197921355562"
"983","chr1:155150000-156300000","-1.25607396694702e-15","0.999999999999999","23","1.962284876919533"
"984","chr1:236770000-237760000","2.826166425630795e-15","0.9999999999999978","21","2.2168237306393643"
"985","chr1:208170000-209720000","3.14018491736755e-15","0.9999999999999976","32","2.086961504227505"
"986","chr1:2710000-3340000","2.6691571797624175e-15","0.9999999999999978","13","1.9164427616711366"
"987","chr1:175000000-176210000","1.88411095042053e-15","0.9999999999999984","25","2.7518066558987417"
"988","chr1:176860000-177940000","1.0990647210786425e-15","0.9999999999999991","22","1.9295958433013956"
"989","chr1:152600000-153260000","-1.570092458683775e-15","0.9999999999999988","14","1.8085006659752865"
"990","chr1:228780000-229730000","6.2803698347351e-16","0.9999999999999996","20","2.1030315461264673"
"991","chr1:94400000-95530000","-3.14018491736755e-16","0.9999999999999998","23","1.7850462708174275"
"992","chr1:41710000-42650000","2.9831756714991722e-15","0.9999999999999976","19","1.9263302642106281"
"993","chr1:227630000-228740000","-6.2803698347351e-16","0.9999999999999994","23","2.086270998522723"
"994","chr1:10550000-11860000","1.570092458683775e-15","0.9999999999999987","27","2.28316125096706"
"995","chr1:192410000-193010000","1.25607396694702e-15","0.9999999999999989","13","1.9142403394706977"
"996","chr1:102970000-103440000","-4.710277376051325e-16","0.9999999999999997","10","1.8414831370162146"
"997","chr1:92460000-93270000","-3.14018491736755e-16","0.9999999999999998","17","2.0494844824704064"
"998","chr1:150210000-150970000","0.0","1.0","16","2.0721167863029235"
"999","chr1:19200000-20040000","1.88411095042053e-15","0.9999999999999984","17","1.7937066021031938"
"1000","chr1:218430000-219980000","-1.25607396694702e-15","0.999999999999999","32","2.4038786210056298"
"1001","chr1:45190000-45770000","-2.6691571797624175e-15","0.9999999999999979","13","1.7540119176419904"
"1002","chr1:234620000-235190000","3.14018491736755e-15","0.9999999999999976","12","1.8237824461564658"
"1003","chr1:109720000-110580000","-1.570092458683775e-16","0.9999999999999999","18","1.852612984908141"
"1004","chr1:168300000-169360000","0.0","1.0","22","1.8782448253803636"
"1005","chr1:245250000-246650000","0.0","1.0","28","1.997569111648349"
"1006","chr1:100210000-101350000","3.76822190084106e-15","0.9999999999999969","23","2.4027051029458297"
"1007","chr1:55750000-57180000","-1.88411095042053e-15","0.9999999999999984","29","3.2922971421292986"
"1008","chr1:115660000-116560000","-2.826166425630795e-15","0.9999999999999978","19","1.7737549150769047"
"1009","chr1:85760000-86780000","-9.42055475210265e-16","0.9999999999999992","21","2.512313210787608"
"1010","chr1:217000000-217970000","-3.14018491736755e-16","0.9999999999999998","20","1.7120352074273162"
"1011","chr1:60610000-61250000","2.0411201962889075e-15","0.9999999999999984","13","1.6121121765477742"
"1012","chr1:50820000-51760000","-1.570092458683775e-15","0.9999999999999988","20","2.1622490952742606"
"1013","chr1:114490000-115280000","0.0","1.0","17","1.8900217385435338"
"1014","chr1:6740000-7810000","-2.9831756714991722e-15","0.9999999999999977","23","1.8368892463351378"
"1015","chr1:228780000-229630000","-4.082240392577815e-15","0.9999999999999968","18","1.991142585178548"
"1016","chr1:196070000-196650000","-1.0990647210786425e-15","0.9999999999999991","12","1.848244761981536"
"1017","chr1:20180000-20830000","-2.51214793389404e-15","0.999999999999998","14","1.7653788280198797"
"1018","chr1:155160000-156040000","1.25607396694702e-15","0.9999999999999989","18","2.0366522058453955"
"1019","chr1:34090000-35230000","0.0","1.0","24","2.370801757138214"
"1020","chr1:101980000-102930000","1.570092458683775e-16","0.9999999999999998","20","1.7571594639656516"
"1021","chr1:211840000-212620000","2.3551386880256623e-15","0.9999999999999982","17","1.832785531701907"
"1022","chr1:220120000-220960000","0.0","1.0","18","2.269460337441976"
"1023","chr1:90530000-91660000","2.51214793389404e-15","0.999999999999998","24","2.704877058918777"
"1024","chr1:199600000-200500000","2.9831756714991722e-15","0.9999999999999976","18","1.8866331060074828"
"1025","chr1:61390000-62360000","3.76822190084106e-15","0.9999999999999969","21","2.191000559749496"
"1026","chr1:155160000-155810000","-2.0411201962889075e-15","0.9999999999999983","14","1.825398521651783"
"1027","chr1:97420000-98520000","1.0990647210786425e-15","0.9999999999999991","23","1.773274105856983"
"1028","chr1:196720000-197370000","-2.198129442157285e-15","0.9999999999999982","14","2.060667159053206"
"1029","chr1:169860000-170910000","-7.850462293418875e-16","0.9999999999999993","22","2.071312643240054"
"1030","chr1:213410000-214330000","9.577563997971028e-15","0.9999999999999925","19","1.7670862480532943"
"1031","chr1:102180000-102850000","-2.0411201962889075e-15","0.9999999999999983","14","1.7781683931579524"
"1032","chr1:45180000-45960000","3.454203409104305e-15","0.9999999999999973","17","1.8540973473135067"
"1033","chr1:11080000-11830000","1.570092458683775e-15","0.9999999999999987","16","2.393933271180209"
"1034","chr1:17800000-19170000","-4.8672866219197025e-15","0.9999999999999961","28","1.913622214277553"
"1035","chr1:54300000-55340000","-3.76822190084106e-15","0.999999999999997","21","2.0318295132762794"
"1036","chr1:115490000-116330000","2.51214793389404e-15","0.999999999999998","18","1.866990911967449"
"1037","chr1:74270000-75200000","2.0411201962889075e-15","0.9999999999999984","19","2.1012483740830854"
"1038","chr1:93840000-94340000","1.25607396694702e-15","0.9999999999999989","11","1.612875307464679"
"1039","chr1:115490000-116160000","0.0","1.0","15","1.8500016935176251"
"1040","chr1:99210000-100160000","4.710277376051325e-16","0.9999999999999996","20","1.7038230212693113"
"1041","chr1:76590000-77590000","2.6691571797624175e-15","0.9999999999999978","21","1.8442283489095108"
"1042","chr1:83530000-84320000","-1.88411095042053e-15","0.9999999999999984","17","1.9238049930976227"
"1043","chr1:166810000-167520000","9.42055475210265e-16","0.9999999999999993","15","1.9460329086880845"
"1044","chr1:15850000-16820000","1.570092458683775e-16","0.9999999999999998","20","2.0412380805637107"
"1045","chr1:84360000-85240000","1.570092458683775e-16","0.9999999999999998","18","1.9005843810427208"
"1046","chr1:111400000-112320000","1.25607396694702e-15","0.9999999999999989","19","2.467806762594147"
"1047","chr1:198050000-198680000","7.850462293418875e-16","0.9999999999999993","13","1.7950341091529691"
"1048","chr1:158130000-159070000","5.338314359524835e-15","0.9999999999999958","20","2.016938906824455"
"1049","chr1:83670000-84310000","-2.51214793389404e-15","0.999999999999998","14","1.888791114841387"
"1050","chr1:87590000-88460000","-1.25607396694702e-15","0.999999999999999","19","1.9652531660803862"
"1051","chr1:214860000-215720000","7.850462293418875e-16","0.9999999999999993","18","1.7652212605478823"
"1052","chr1:160610000-161120000","4.082240392577815e-15","0.9999999999999967","11","2.02641878497191"
"1053","chr1:60430000-61270000","-1.25607396694702e-15","0.999999999999999","18","1.8085545575087227"
"1054","chr1:32550000-33590000","-2.51214793389404e-15","0.999999999999998","21","2.0370117543660005"
"1055","chr1:78030000-78460000","-2.9831756714991722e-15","0.9999999999999977","10","1.5110152341787368"
"1056","chr1:52500000-53660000","6.2803698347351e-16","0.9999999999999996","24","1.9521650888637403"
"1057","chr1:243500000-244480000","2.198129442157285e-15","0.9999999999999982","20","2.4856906636577727"
"1058","chr1:161750000-162450000","3.14018491736755e-16","0.9999999999999998","14","2.292029068485713"
"1059","chr1:32860000-33560000","6.2803698347351e-16","0.9999999999999996","15","1.9623580497798572"
"1060","chr1:207240000-207690000","-1.88411095042053e-15","0.9999999999999984","10","1.650199181246592"
"1061","chr1:59170000-60250000","1.4130832128153975e-15","0.9999999999999989","22","2.0681143445592705"
"1062","chr1:178480000-178980000","1.570092458683775e-15","0.9999999999999987","11","1.7615636844563014"
"1063","chr1:237080000-237760000","1.4130832128153975e-15","0.9999999999999989","15","1.9200733833334687"
"1064","chr1:37920000-38470000","1.7271017045521525e-15","0.9999999999999987","12","1.8841348576846322"
"1065","chr1:210610000-211340000","2.3551386880256623e-15","0.9999999999999982","15","1.9083101489618524"
"1066","chr1:118620000-119580000","-1.25607396694702e-15","0.999999999999999","20","2.134837054876937"
"1067","chr1:25670000-26140000","-1.570092458683775e-15","0.9999999999999988","10","1.635637252972118"
"1068","chr1:65520000-66200000","-1.0990647210786425e-15","0.9999999999999991","14","1.9081674294029072"
"1069","chr1:67400000-67980000","9.42055475210265e-16","0.9999999999999993","12","1.5607678487552414"
"1070","chr1:212630000-213240000","-3.454203409104305e-15","0.9999999999999972","13","2.1436533817453944"
"1071","chr1:39510000-40230000","0.0","1.0","15","2.0939029551368824"
"1072","chr1:46050000-46700000","0.0","1.0","13","2.0033906596587046"
"1073","chr1:157130000-157920000","-7.850462293418875e-16","0.9999999999999993","17","1.9220941240990295"
"1074","chr1:237080000-237660000","-7.850462293418875e-16","0.9999999999999993","13","1.7750363194083134"
"1075","chr1:226600000-227080000","1.4130832128153975e-15","0.9999999999999989","10","1.876092745845888"
"1076","chr1:159210000-159720000","0.0","1.0","11","1.684850276475361"
"1077","chr1:244690000-245230000","-2.198129442157285e-15","0.9999999999999982","12","1.8400358836394415"
"1078","chr1:47850000-48380000","-1.25607396694702e-15","0.999999999999999","11","1.6162564364280325"
"1079","chr1:169870000-170640000","1.25607396694702e-15","0.9999999999999989","16","2.0189428262085203"
"1080","chr1:35310000-36270000","3.454203409104305e-15","0.9999999999999973","20","2.318872256606768"
"1081","chr1:158470000-159060000","3.14018491736755e-16","0.9999999999999998","13","2.0101759852360983"
"1082","chr1:43650000-44520000","-3.14018491736755e-16","0.9999999999999998","18","2.0808239762539356"
"1083","chr1:235660000-236180000","2.0411201962889075e-15","0.9999999999999984","11","2.1895674918022303"
"1084","chr1:89440000-89920000","2.51214793389404e-15","0.999999999999998","11","1.6914718926152998"
"1085","chr1:230750000-231360000","-3.76822190084106e-15","0.999999999999997","13","2.0578246277816956"
"1086","chr1:110080000-110570000","7.850462293418875e-16","0.9999999999999993","11","1.7730498015449752"
"1087","chr1:225640000-226160000","9.42055475210265e-16","0.9999999999999993","12","1.7693676780981753"
"1088","chr1:89950000-90470000","2.51214793389404e-15","0.999999999999998","11","2.1507013956103203"
"1089","chr1:177200000-177910000","1.88411095042053e-15","0.9999999999999984","15","1.9088674261277585"
"1090","chr1:22420000-23280000","1.25607396694702e-15","0.9999999999999989","18","1.7206055223356942"
"1091","chr1:224690000-225120000","1.25607396694702e-15","0.9999999999999989","10","1.6595289130303355"
"1092","chr1:200510000-201090000","-9.42055475210265e-16","0.9999999999999992","12","1.9843073027660552"
"1093","chr1:117680000-118470000","1.25607396694702e-15","0.9999999999999989","17","2.0128147583509355"
"1094","chr1:242790000-243230000","-2.9831756714991722e-15","0.9999999999999977","10","1.5968958571563678"
"1095","chr1:91160000-91660000","-6.2803698347351e-16","0.9999999999999994","11","2.0322416290092584"
"1096","chr1:24380000-24960000","4.710277376051325e-16","0.9999999999999996","13","1.709076057256377"
"1097","chr1:186370000-186970000","-1.7271017045521525e-15","0.9999999999999987","13","1.9063099188612236"
"1098","chr1:101360000-101930000","-1.570092458683775e-15","0.9999999999999988","12","1.7164785810511904"
"1099","chr1:175330000-175850000","1.570092458683775e-16","0.9999999999999998","11","1.80493879749186"
"1100","chr1:112360000-112870000","4.553268130182947e-15","0.9999999999999964","11","1.6133353816179166"
"1101","chr1:227640000-228150000","9.42055475210265e-16","0.9999999999999993","11","2.0314015344773915"
"1102","chr1:93290000-93710000","1.570092458683775e-15","0.9999999999999987","10","1.6127820741909602"
"1103","chr1:43970000-44510000","-4.710277376051325e-16","0.9999999999999997","12","1.8837262502298884"
"1104","chr1:208800000-209430000","4.082240392577815e-15","0.9999999999999967","13","1.9574842003422195"
"1105","chr1:185720000-186240000","-6.2803698347351e-16","0.9999999999999994","11","1.8624847324128107"
"1106","chr1:184690000-185130000","-1.570092458683775e-16","0.9999999999999999","10","1.777407635227714"
"1107","chr1:38490000-39300000","7.850462293418875e-16","0.9999999999999993","17","1.8191354857700777"
"1108","chr1:53710000-54230000","0.0","1.0","11","1.7241671036512103"
"1109","chr1:27310000-28050000","-9.42055475210265e-16","0.9999999999999992","15","2.0840254352075607"
"1110","chr1:231950000-232590000","1.7271017045521525e-15","0.9999999999999987","13","1.7943269456318807"
"1111","chr1:78600000-79060000","1.4130832128153975e-15","0.9999999999999989","10","1.530672411081819"
"1112","chr1:99600000-100160000","-3.14018491736755e-16","0.9999999999999998","12","1.8594257524480007"
"1113","chr1:36960000-37900000","4.553268130182947e-15","0.9999999999999964","19","1.7542794526507883"
"1114","chr1:100220000-100920000","-2.826166425630795e-15","0.9999999999999978","15","1.851046436729406"
"1115","chr1:111410000-111980000","9.42055475210265e-16","0.9999999999999993","12","2.084567277273992"
"1116","chr1:210030000-210490000","7.850462293418875e-16","0.9999999999999993","10","1.5318293242711802"
"1117","chr1:24970000-25550000","1.25607396694702e-15","0.9999999999999989","12","1.7612919508441478"
"1118","chr1:184030000-184650000","4.710277376051325e-16","0.9999999999999996","13","1.6297157108839433"
"1119","chr1:28140000-28560000","-3.76822190084106e-15","0.999999999999997","10","1.718626518115127"
"1120","chr1:51790000-52320000","-1.570092458683775e-16","0.9999999999999999","12","1.8055359628823444"
